개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),점포구분명
3100000,2.01E+18,20050527,,2,휴업,2,휴업처리,,,,,02  9859000,10209,,서울특별시 노원구 하계동 284호   ,,,세이브존,2.01E+13,I,59:59.0,대형마트,205994.8118,459502.6453,
3110000,2.00E+18,19700912,,1,영업/정상,1,정상영업,,,,,02 3550727,,,서울특별시 은평구 응암동 427번지 126호   ,서울특별시 은평구 응암로 252 (응암동),,응암시장,2.01E+13,I,59:59.0,그 밖의 대규모점포,192738.3811,454678.8985,
3210000,2.00E+18,19950601,,1,영업/정상,1,정상영업,,,,,509-5000,3752,,,서울특별시 서초구 잠원로 69 (잠원동),137907,킴스클럽,2.02E+13,U,03:00.0,대형마트,200576.6086,445335.6672,
3120000,2.02E+18,20210729,,1,영업/정상,5,영업개시전,,,,,02-380-5042,483.79,,서울특별시 서대문구 홍은동 11-419,서울특별시 서대문구 홍은중앙로 89(홍은동),3604,이마트에브리데이 홍은점,2.02E+13,I,01:00.0,구분없음,195280.7102,455193.0147,
3110000,2.00E+18,19701218,,1,영업/정상,1,정상영업,,,,,02 373 5990,2130,,서울특별시 은평구 갈현동 467번지 1호,서울특별시 은평구 연서로17길 18-6 (갈현동),,역촌중앙시장,2.01E+13,I,59:59.0,그 밖의 대규모점포,192534.6569,456773.7149,대규모점포
3110000,2.01E+18,20071221,,1,영업/정상,1,정상영업,,,,,302-1666,3223,122010,서울특별시 은평구 응암동 754번지 1호,,,대림시장,2.01E+13,I,59:59.0,시장,192661.6613,453828.586,
3110000,2.00E+18,19701224,,1,영업/정상,1,정상영업,,,,,02-3157-1566,3887.79,,서울특별시 은평구 불광동 631번지 1호,서울특별시 은평구 불광로 90-0 (불광동),,대호프라자상가,2.02E+13,U,37:35.0,그 밖의 대규모점포,194002.7017,456937.5425,대규모점포
3110000,2.00E+18,19710923,,1,영업/정상,1,정상영업,,,,,02 3596466,,,서울특별시 은평구 역촌동 31번지 6  호   ,,,서부종합시장,2.01E+13,I,59:59.0,그 밖의 대규모점포,,,
3110000,2.00E+18,19881123,,1,영업/정상,1,정상영업,,,,,02 3572440,,,서울특별시 은평구 불광동 248호   ,서울특별시 은평구 통일로 780 (불광동),,불광미성상가,2.01E+13,I,59:59.0,그 밖의 대규모점포,193600.8884,456957.2336,
3070000,2.01E+18,20120521,,1,영업/정상,1,정상영업,,,,,02 9428545,189,136732,서울특별시 성북구 길음동 1285번지 두산아파트상가,서울특별시 성북구 길음로13길 22 (길음동),136732,홈플러스익스프레스 길음점,2.02E+13,U,08:00.0,구분없음,201592.9913,456382.9661,
3110000,2.00E+18,19910418,,1,영업/정상,1,정상영업,,,,,02-385-0224,6172.36,,서울특별시 은평구 불광동 308번지 1   호,서울특별시 은평구 통일로 842 (불광동),,범서쇼핑,2.01E+13,I,59:59.0,쇼핑센터,193035.2791,457365.9117,대규모점포
3110000,2.00E+18,19840806,,1,영업/정상,1,정상영업,,,,,02 3555654,,,서울특별시 은평구 구산동 182번지 6  호   ,,,현대화유통기업(주),2.01E+13,I,59:59.0,대형마트,,,
3110000,2.00E+18,19950920,,1,영업/정상,1,정상영업,,,,,02 3854902,,,서울특별시 은평구 진관내동 500번지 2  호   ,,,(주)미소종합유통,2.01E+13,I,59:59.0,대형마트,,,
3110000,2.00E+18,20020409,,1,영업/정상,1,정상영업,,,,,02-389-1100,5042.9,,서울특별시 은평구 불광동 311번지 13호,서울특별시 은평구 통일로 856 (불광동),,메트로,2.01E+13,I,59:59.0,쇼핑센터,192998.2022,457479.9952,대규모점포
3110000,2.01E+18,20120320,,1,영업/정상,1,정상영업,,,,,02  22905853,191.9,122896,서울특별시 은평구 역촌동 17번지 1호,서울특별시 은평구 진흥로 103 (역촌동),122896,롯데쇼핑(주) 롯데슈퍼 역촌점,2.02E+13,I,59:59.0,그 밖의 대규모점포,193083.7657,455978.0106,준대규모점포
3110000,2.01E+18,20090928,,1,영업/정상,1,정상영업,,,,,02  69431052,6881.2,122090,서울특별시 은평구 수색동 75번지,서울특별시 은평구 수색로 217 (수색동),,(주)이마트 수색점,2.02E+13,U,40:00.0,대형마트,190977.8506,453037.788,대규모점포
3110000,2.01E+18,20011031,,1,영업/정상,1,정상영업,,,,,02-380-1054,16105.48,122010,서울특별시 은평구 응암동 90번지 1호,서울특별시 은평구 은평로 111 (응암동),,(주)이마트 은평점,2.02E+13,U,40:00.0,대형마트,192882.8377,455340.5406,대규모점포
3110000,2.01E+18,20110422,,1,영업/정상,1,정상영업,,,,,02 359 6466,3003.51,122070,서울특별시 은평구 역촌동 31번지 6호,서울특별시 은평구 진흥로1길 28 (역촌동),122897,서부종합시장,2.01E+13,I,59:59.0,시장,192773.9746,455630.8841,대규모점포
3110000,2.00E+18,19600216,,1,영업/정상,1,정상영업,,,,,02 3025798,,,서울특별시 은평구 수색동 205번지 21  호   ,,,수일시장,2.01E+13,I,59:59.0,그 밖의 대규모점포,,,
3110000,2.01E+18,20050901,,1,영업/정상,1,정상영업,,,,,02  350 7032,9350.53,,서울특별시 은평구 대조동 240호,서울특별시 은평구 불광로 20 (대조동),,팜스퀘어,2.01E+13,I,59:59.0,쇼핑센터,193661.7324,456379.1939,대규모점포
3150000,2.01E+18,20110919,,1,영업/정상,1,정상영업,,,,,2667-9000,34547.21,157930,서울특별시 강서구 등촌3동 689번지 외 2,서울특별시 강서구 강서로56길 17 (등촌동),157930,(주) 이랜드리테일 강서점,2.02E+13,U,01:00.0,백화점,185824.4285,450866.2521,
3110000,2.01E+18,20071221,,1,영업/정상,1,정상영업,,,,,302-1666,3320,122010,서울특별시 은평구 응암동 754번지 1호,,,대림시장,2.01E+13,I,59:59.0,시장,192661.6613,453828.586,대규모점포
3110000,2.00E+18,19721113,,1,영업/정상,1,정상영업,,,,,02 3026729,,,서울특별시 은평구 응암동 300번지 11 호   ,,,양지시장,2.01E+13,I,59:59.0,그 밖의 대규모점포,,,
3240000,2.01E+18,20060525,,1,영업/정상,1,정상영업,,,,,02-2224-6600,17600,134873,서울특별시 강동구 천호동 563번지,서울특별시 강동구 구천면로 189 (천호동),134873,이천일아울렛 천호점,2.02E+13,U,05:00.0,그 밖의 대규모점포,211055.4862,448786.6974,
3110000,2.01E+18,20110916,,1,영업/정상,1,정상영업,,,,,02  22905853,1508.4,122859,서울특별시 은평구 불광1동 308번지 1호,서울특별시 은평구 통일로 842 (불광동),122859,롯데쇼핑(주)롯데슈퍼범서점,2.02E+13,I,59:59.0,그 밖의 대규모점포,193035.2791,457365.9117,준대규모점포
3110000,2.00E+18,20011101,,2,휴업,2,휴업처리,,,,,02 34845153,10966.73,,서울특별시 은평구 응암동 90번지 1호   ,서울특별시 은평구 은평로 111 (응암동),,신세계이마트 은평점,2.01E+13,I,59:59.0,대형마트,192882.8377,455340.5406,
3110000,2.00E+18,20011101,,2,휴업,2,휴업처리,,,,,02 34845153,0,,서울특별시 은평구 응암동 90번지 1호   ,서울특별시 은평구 은평로 111 (응암동),,신세계이마트 은평점,2.01E+13,I,59:59.0,대형마트,192882.8377,455340.5406,
3110000,2.01E+18,20050715,,2,휴업,2,휴업처리,,,,,02352 8325,2776.5,,서울특별시 은평구 대조동 14번지 24호   ,,,불광시장(법인 대표자 관리자변경),2.01E+13,I,59:59.0,그 밖의 대규모점포,,,
3110000,2.00E+18,19681014,,2,휴업,2,휴업처리,,,,,02 3599323,0,,서울특별시 은평구 진관외동 424번지 1호   ,,,진관시장,2.01E+13,I,59:59.0,그 밖의 대규모점포,,,
3110000,2.00E+18,20030722,,2,휴업,2,휴업처리,,,,,02 3735990,0,,서울특별시 은평구 증산동 184번지 9호   ,서울특별시 은평구 증산로3길 12 (증산동),,증산시장,2.01E+13,I,59:59.0,그 밖의 대규모점포,191545.0504,453244.2298,
3110000,2.00E+18,19790605,,2,휴업,2,휴업처리,,,,,02 3021668,,,서울특별시 은평구 응암동 300번지 10 호   ,,,대림시장,2.01E+13,I,59:59.0,그 밖의 대규모점포,,,
3110000,2.00E+18,19700123,,1,영업/정상,BBBB,,,,,,02 3557450,,,서울특별시 은평구 대조동 14번지 24호   ,,,불광시장(주),2.01E+13,I,59:59.0,그 밖의 대규모점포,,,
3110000,2.00E+18,19630527,,1,영업/정상,BBBB,,,,,,02 3855071,,,서울특별시 은평구 대조동 14번지 37  호   ,,,대조시장,2.01E+13,I,59:59.0,그 밖의 대규모점포,,,
3240000,2.00E+18,20000614,,2,휴업,2,휴업처리,,,,,204887244,,,서울특별시 강동구 천호동 565호   ,,,킴스클럽,2.01E+13,I,59:59.0,대형마트,211750.8962,448202.6325,
3120000,1.97E+18,19700814,,1,영업/정상,1,정상영업,,,,,02  32169393,6606,120857,서울특별시 서대문구 홍제3동 294번지 6호,서울특별시 통일로 484 (유진상가),120760,유진상가,2.02E+13,I,59:59.0,시장,194811.7563,454300.7397,대규모점포
3120000,1.99E+18,19871024,,1,영업/정상,1,정상영업,,,,,02-373-7571,1100,,서울특별시 서대문구 남가좌동 290번지 2   호,서울특별시 서대문구 수색로2길 45 (남가좌동),,모래내시장(주),2.01E+13,I,59:59.0,시장,192503.1283,452051.2725,
3120000,1.99E+18,19871024,,1,영업/정상,1,정상영업,,,,,373-4914,1850,,,서울특별시 서대문구 수색로2길 47 (남가좌동),120805,서중시장,2.01E+13,I,59:59.0,시장,192517.6402,452143.4915,대규모점포
3120000,1.99E+18,19921119,,1,영업/정상,1,정상영업,,,,,02-3145-3154,35471.76,120834,서울특별시 서대문구 창천동 30번지 33호,서울특별시 서대문구 신촌로 83 (창천동),,현대백화점 신촌점,2.02E+13,I,59:59.0,백화점,194265.0676,450433.691,대규모점포
3120000,2.01E+18,20060919,,1,영업/정상,1,정상영업,,,,,02-2124-2148,13436.59,,서울특별시 서대문구 신촌동 74번지 12  호,서울특별시 서대문구 신촌역로 30 (신촌동),,신촌 밀리오레,2.01E+13,I,59:59.0,그 밖의 대규모점포,194798.4584,450837.0517,
3140000,2.01E+18,20050504,,1,영업/정상,1,정상영업,,,,20050504,02-2647-9191,0,158814,서울특별시 양천구 목4동 727번지 736726738725739724723일대,,,목4동시장상인회,2.01E+13,I,59:59.0,시장,,,
3120000,2.01E+18,20070809,,1,영업/정상,1,정상영업,,,,,02-6373-7009,14133.01,120808,서울특별시 서대문구 대현동 145번지,서울특별시 서대문구 이화여대1길 10 (대현동),,예스에이피엠,2.01E+13,I,59:59.0,그 밖의 대규모점포,195063.8207,450597.8741,
3120000,2.01E+18,19990429,,1,영업/정상,1,정상영업,,,,,8348900,3305,120110,서울특별시 서대문구 연희동 131번지 1호,서울특별시 서대문구 연희맛로 23 (연희동),,연희슈퍼마켓,2.02E+13,I,59:59.0,시장,193716.3399,451653.5637,대규모점포
3120000,2.01E+18,20120326,,1,영업/정상,1,정상영업,,,,,02-376-4397,1273.2,,,서울특별시 서대문구 응암로 54 (북가좌동),120813,(주)GS리테일 북가좌점,2.02E+13,I,59:59.0,구분없음,192000.9459,452848.0091,준대규모점포
3120000,2.01E+18,20130616,,1,영업/정상,1,정상영업,,,,20070628,302-8023,232.7,120130,서울특별시 서대문구 북가좌동 279번지 11호,서울특별시 서대문구 응암로 112 (북가좌동),,홈플러스(주) 익스프레스 북가좌점,2.02E+13,I,59:59.0,시장,192301.1355,453354.0655,준대규모점포
3120000,2.02E+18,20180412,,1,영업/정상,1,정상영업,,,,,02-2290-5704,0,,서울특별시 서대문구 홍제동 294번지 46호 유진상가,서울특별시 서대문구 통일로 484 유진상가 (홍제동),3628,롯데슈퍼 유진점,2.02E+13,I,59:59.0,구분없음,194850.361,454344.4325,준대규모점포
3120000,2.02E+18,20120207,,1,영업/정상,1,정상영업,,,,,02-739-6780,1573,,서울특별시 서대문구 홍제동 469번지 인왕산 한신휴플러스,서울특별시 서대문구 통일로 397 지4층 (홍제동 인왕산 한신휴플러스),3730,롯데슈퍼 홍제2점,2.02E+13,I,59:59.0,구분없음,195281.3955,453657.5348,준대규모점포
3120000,2.02E+18,20110701,,1,영업/정상,1,정상영업,,,,,02-395-3674,2040,,서울특별시 서대문구 홍제동 294번지 46호 유진상가,서울특별시 서대문구 통일로 484 유진상가 1층 (홍제동),3628,롯데슈퍼 유진점,2.02E+13,I,59:59.0,구분없음,194850.361,454344.4325,준대규모점포
3130000,2.02E+18,20190724,,1,영업/정상,1,정상영업,,,,,02-2006-2678,323.62,,서울특별시 마포구 신수동 93번지 102호 신촌숲아이파크,서울특별시 마포구 광성로 17 상가동 127호 (신수동 신촌숲아이파크),4094,GS THE FRESH 신촌숲아이파크점,2.02E+13,U,40:00.0,구분없음,194158.7013,449853.9824,준대규모점포
3130000,2.01E+18,20120322,,1,영업/정상,1,정상영업,,,,,706-7272,1561.5,121130,서울특별시 마포구 구수동 61번지,서울특별시 마포구 토정로 193 (구수동),,롯데슈퍼 마포점,2.02E+13,U,40:00.0,그 밖의 대규모점포,193981.3127,449301.6924,준대규모점포
3130000,2.01E+18,20090529,,1,영업/정상,1,정상영업,,,,,7065602,0,,,서울특별시 마포구 마포대로 109 (공덕동 롯데캐슬프레지던트),121916,롯데프리미엄 푸드마켓,2.02E+13,U,40:00.0,구분없음,195564.3758,449186.9333,준대규모점포
3130000,2.01E+18,20080331,,1,영업/정상,1,정상영업,,,,,02)333-3666,6884.25,121200,서울특별시 마포구 동교동 166번지 14호,서울특별시 마포구 양화로 176 (동교동),,스타피카소 아울렛,2.01E+13,I,59:59.0,전문점,193282.1308,450549.2802,
3130000,2.01E+18,20120417,,1,영업/정상,1,정상영업,,,,,02-337-8541,158.07,,서울특별시 마포구 연남동 573번지 코오롱아파트,서울특별시 마포구 연남로 30 (연남동 코오롱하늘채아파트),3989,홈플러스익스프레스 연남점,2.02E+13,U,08:00.0,그 밖의 대규모점포,192899.6057,451360.661,
3130000,2.00E+18,19760116,,1,영업/정상,1,정상영업,,,,,717-7042,1077,,서울특별시 마포구 염리동 36번지 249호,서울특별시 마포구 숭문길 96 (염리동),,염리시장,2.01E+13,I,59:59.0,시장,195236.1007,449819.8164,
3130000,2.01E+18,20080812,,1,영업/정상,1,정상영업,,,,,701-5604,414.5,,,서울특별시 마포구 큰우물로 3 (대흥동),121811,롯데슈퍼 대흥점,2.02E+13,I,59:59.0,구분없음,194648.7593,449239.3147,준대규모점포
3130000,2.01E+18,20101223,,1,영업/정상,1,정상영업,,,,,3809414,5687.96,121802,서울특별시 마포구 공덕동 173번지 대우월드마크마포,서울특별시 마포구 백범로 212 (신공덕동),121030,(주)이마트 마포점,2.02E+13,U,40:00.0,대형마트,195878.7415,449214.2533,대규모점포
3130000,2.01E+18,20101223,,1,영업/정상,1,정상영업,,,,,2197-1234,5687.96,121852,서울특별시 마포구 신공덕동 173번지,서울특별시 마포구  백범로  212 (신공덕동),121852,(주)이마트 마포점,2.02E+13,U,40:00.0,대형마트,195808.9045,448910.7413,대규모점포
3130000,2.01E+18,19740605,,1,영업/정상,1,정상영업,,,,,325-9559,0,121865,서울특별시 마포구 연남동 227번지 15호,서울특별시 마포구 성미산로 198 (연남동),,동진시장,2.01E+13,I,59:59.0,시장,193456.6064,451125.4673,
3130000,2.01E+18,19740414,,1,영업/정상,1,정상영업,,,,,712-0076,750,121803,서울특별시 마포구 공덕동 256번지 10호,서울특별시 마포구 만리재로 19 (공덕동),,공덕시장,2.02E+13,U,40:00.0,시장,195810.0795,449173.776,대규모점포
3130000,2.01E+18,19700729,,1,영업/정상,1,정상영업,,,,,334-2425,0,121897,서울특별시 마포구 합정동 375번지 1호,서울특별시 마포구 양화진길 5 (합정동),,합정시장,2.01E+13,I,59:59.0,시장,192257.3938,449554.4842,
3160000,2.01E+18,20120420,,1,영업/정상,1,정상영업,,,,,2683-8545,191,152805,서울특별시 구로구 개봉1동 156번지 18호 외 1필지 대림프라자 101호,서울특별시 구로구 경인로 319 (개봉동외 1필지 대림프라자 101호),,홈플러스 익스프레스 개봉점,2.02E+13,U,07:00.0,구분없음,187158.4438,443952.5619,
3130000,2.01E+18,20090618,,1,영업/정상,1,정상영업,,,,,325-5601,206.9,,,서울특별시 마포구 신촌로 88 (노고산동),121806,롯데슈퍼 신촌점,2.02E+13,I,59:59.0,구분없음,194219.1914,450346.6098,준대규모점포
3130000,2.01E+18,19740528,,1,영업/정상,1,정상영업,,,,,334-3133,0,121827,서울특별시 마포구 망원2동 480번지 1호,,,성산시장,2.01E+13,I,59:59.0,시장,,,
3130000,2.01E+18,19720622,,1,영업/정상,1,정상영업,,,,,335-4527,0,121839,서울특별시 마포구 서교동 485번지 14호,서울특별시 마포구 동교로12길 21 (서교동),,영진시장,2.01E+13,I,59:59.0,시장,192214.3809,450136.911,
3130000,2.01E+18,19720913,,1,영업/정상,1,정상영업,,,,,717-1324,1092.16,121856,서울특별시 마포구 신수동 288번지 1호,서울특별시 마포구 토정로17길 17 (신수동),,신수시장,2.02E+13,U,40:00.0,시장,194236.7347,449243.1627,대규모점포
3130000,2.01E+18,20091112,,1,영업/정상,1,정상영업,,,,,334-6949,3060.29,121827,서울특별시 마포구 망원2동 517번지,서울특별시 마포구 월드컵로25길 26 (망원동),,성산프라자(마포영화블렌하임),2.02E+13,U,40:00.0,그 밖의 대규모점포,191651.5293,450694.8035,대규모점포
