BASE_YM,KWRD_NM,BLOG_NM,TITLE_NM,BLOG_CN,BLOG_URL,MOP_CN
202106,태종대,Rano의 멋대로 살아가기,<b>태종대</b> 맛집 점심 낙지 한마리씩 <b>태종대</b>짬뽕,"절영마 영도 스토리 투어의 하이라이트였던 <b>태종대</b> 일정이 끝났다. <b>태종대</b>에서 유람선으로 시원한 바다와 <b>태종대</b>의 모습, 그리고 돌고래까지 즐긴 우리들에게는 점심시간이 자유시간으로 주어졌다. 내가...",https://blog.naver.com/rano_0114,"'절영', '태종대', '시간', '영도', '점심', '자유', '유람선', '일정', '바다', '모습', '하이라이트', '마', '투어', '돌고래', '스토리'"
202106,태종대,"자유로운 영혼, 찰나의 삶을 즐기며",등대 스탬프#4_부산 <b>태종대</b>-영도등대,영도 <b>태종대</b>에 있는 영도등대를 다녀오기로 일정을 잡았다.. 낙동강 하구둑에서 라이딩을 마무리하고 하단역으로 이동해 전철로 남포역으로 가면 가장 짧게 <b>태종대</b>에 갈 수가 있는 노선이다.. 월요일 오후 2시...,https://blog.naver.com/jueup,"'딩', '태종대', '노선', '오후', '남포역', '영도', '하단역', '등대', '이동해', '하구', '낙동강', '둑', '전철', '일정', '마무리', '라이', '월요일', '영'"
202106,태종대,하루를 행복하게 만드는 삶,부산 영도 <b>태종대</b> 다누비 순환열차 영도등대 해운대까지 보여요!,부산의 대표적 관광지인 <b>태종대</b> <b>태종대</b>는 부산 영도구 남단 해안에 있는 명승지로 신라 태종 무열왕이 삼국통일 후 전국을 순회하던 도중 이곳의 빼어난 해안 절경에 심취해 활을 쏘며 즐긴 것에서 유래한...,https://blog.naver.com/bsnoh,"'국통', '대표', '남단', '신라', '도중', '해안', '순회', '영도구', '무열왕', '활', '유래', '태종대', '후', '관광지', '명승지', '전국', '심취', '절경', '태종', '부산'"
202106,태종대,고고씽의 일상탈출,부산 <b>태종대</b> 수국 축제 개화시작,작년에 다녀온 부산여행 갔다가 우연히 알게된 곳인데 올해도 찾아간 부산 <b>태종대</b> 수국축제. 거제도에서 나오는길에 부산으로 달려간 <b>태종대</b> 수국을 보러 갔는데 올해는 이른 듯 해도 혹시나 하고 갔는데...,https://blog.naver.com/juco9075,"'태종대', '거제도', '여행', '길', '작년', '축제', '올해', '수국', '부산'"
202106,태종대,마음에 이는 바람.,<b>태종대</b> 갈맷길 산책로,#갈맷길3코스 #부산걷기좋은길 #수국 #<b>태종대</b> #영도 21년 6월 12일 방문 <b>태종대</b> 맘먹고 가기로한날 아침 비가 그친다했는데 여전히 오는비 ~ 소나기로 예상된다는 예보만 믿고 길을 나섰음 <b>태종대</b> 주차장에...,https://blog.naver.com/choco0816,"'태종대', '수국', '방문', '예상', '길', '예보', '날', '맘', '주차장', '소나기', '아침', '비', '맷', '코스', '영', '부산'"
202106,태종대,올려다보면 하늘 내려다보면 바다.,여름을 시원하게 만들어주는 부산 <b>태종대</b> 수국축제와 함께...,"부산 <b>태종대</b> 수국축제와 더불어 감천문화마을과 해동용궁사로 여행을 떠나보자. 이번에 만나볼 부산 <b>태종대</b> 수국축제와 감천문화마을, 그리고 해동용궁사는 무더운 여름에 가볼만한 여행코스이다. 먼저 부산...",https://withbeatles.tistory.com/,"'태종대', '여행', '코스', '여름', '해동', '궁사', '이번', '축제', '수국', '감천문화마을', '부산'"
202106,태종대,lets T R A V E L,"부산 영도 / <b>태종대</b>전망대, 남항조망지,갈맷길,남파랑길, 도보탐사",티티키 부산 <b>태종대</b> 산책의 반환점에는 <b>태종대</b> 전망대가 있다. 클라이막스같은곳이다 다누비순환열차를 타고와도 된다. 전망대에 오션뷰가 너무 아름답다. 조금 더가서 영도등대를 다녀와도된다. 전망대에는...,https://blog.naver.com/yangklee,"'태종대', '산책', '키', '영도', '누비', '티티', '열차', '등대', '막스', '순환', '반환점', '라이', '전망대', '뷰', '곳', '부산'"
202106,태종대,"침구,소품 도소매 에이치 홈데코",<b>태종대</b>조개구이 해저수산,이깁니다^^ ㅎㅎㅎ 배불리 먹고 앞에 바닷가 구경까지 하고 나니 부산여행 온 기분 잔뜩 났어요. 부산 조개구이 드실 분 여기 오셔서 조개구이도 드시고 바다도 구경해보세요^^ #부산여행 #<b>태종대</b>조개구이 #조개구이,https://blog.naver.com/imstar0225,"'태종대', '여행', '앞', '구이', '바닷가', '구경', '바다', '기분', '조개', '부산'"
202106,태종대,"Archiving, Me","3월 부산여행 : 광안리 해수욕장, <b>태종대</b>, 흰여울문화마을",3월 부산여행 광안리해수욕장 - <b>태종대</b> - 흰여울문화마을 1일차 : 에어비앤비 체크인 - 클램... 2일차 : 새벽집 - 오뜨 - 라발스 체크인 - <b>태종대</b> - 흰여울문화마을 - 아델라베일리 #새벽집 여행 이틀차엔 콩나물...,https://blog.naver.com/summer_cream,"'차', '콩나물', '베일리', '비앤비', '새벽', '여행', '해수욕장', '라발', '체크인', '태종대', '마을', '오뜨', '문화', '집', '광안리', '클램', '이틀', '여울', '아델라', '부산'"
202106,태종대,PLacE￦,영도_<b>태종대</b>)등대카페,<b>태종대</b>가 왜 유명한지 알겠어요ㅎㅎ 좋네요 오르락 내리락 안심해서 크게 힘들이지 않고 볼수있는... ㅎㅎㅎㅎㅎㅎ 귀엽죵 쮸루로 담엔 환심을 좀 사봐야겠어요 근접클로즈샷을 ... #<b>태종대</b>#등대카페#가파른산책로,https://blog.naver.com/ejc27,"'태종대', '담', '산책로', '샷', '카페', '환심', '근접', '클로즈', '안심', '힘'"
202106,태종대,"부산여행 지침서, 부산관광공사",다누비열차와 떠나는 <b>태종대</b> 여행지 모음 (<b>태종대</b> 인생샷 맛zip),"다누비 열차와 함께 떠나는 부산 <b>태종대</b> 여행지 모음 부산에서 수국하면 떠오르는 대표 여행지, <b>태종대</b>! 점점 수국의 계절이 다가오고 있는데요?!❤️ 수국과 함께 보기 좋은 <b>태종대</b> 인생샷 스팟을...",https://blog.naver.com/busanto1115,"'태종대', '스팟', '누비', '열차', '샷', '대표', '여행지', '계절', '인생', '모음', '수국', '부산'"
202106,태종대,El jardin,사진 이야기 / 캐논35미리로 촬영한 <b>태종대</b>,<b>태종대</b>에 있는 태종사의 수국을 구경할려고 하였는데 수국이 작년겨울의 추위로 냉해를 입고 꽃이 그렇게 많이 피지를 않아서 대신 도로를 따라 약 2시간 정도 걸었습니다. <b>태종대</b>는 영도구 동삼동에 위지한...,https://blog.naver.com/ff4ss,"'태종대', '피지', '추위', '도로', '정도', '사', '동삼동', '구경', '작년', '겨울', '꽃', '냉해', '영도구', '대신', '위지', '태종', '수국'"
202106,태종대,삶의 뿌리를 찾아서!,<b>태종대</b>(법융사 뒤 숲길),<b>태종대</b> 입구 남동쪽 태종산 밑에 있는 법융사 뒤의 숲길입니다. 고즈넉한 분위기와 사람들이 많이 다니지 않아 생생하고 다양한 자연을 느낄 수 있습니다. 동삼동혁신지구쪽...,https://blog.naver.com/sbaedal,"'입구', '태종대', '혁신', '분위기', '숲길', '뒤', '남동쪽', '자연', '사람', '법', '지구', '밑', '동삼동', '태종', '융사'"
202106,태종대,El jardin,사진 이야기 / 캐논 35mm로 촬영한 <b>태종대</b> 태종사 수국,부산에서 여름이면 <b>태종대</b>의 태종사에서 볼 수 있는 수국이 있습니다. 코로나로 인하여 작년에 수국 축제가 취소가 되고 '올해도 수국축제가 취소가 되었습니다. 작년에는 수국축제가 취소가 되었어도...,https://blog.naver.com/ff4ss,"'태종대', '사', '취소', '여름', '작년', '올해', '축제', '코로나', '태종', '수국', '부산'"
202106,태종대,바람부는 날 하늘만 쳐다본다.,2021 0606 <b>태종대</b> 태종사..,이때쯤이면 수국이 아름답게 피어나는 <b>태종대</b> 태종사를 떠올린다.. 수국축제기간은 아직 아니지만... 퐝 철길숲공원에는 벌써부터 수국이 피어 고운자태를 뽐내고 있는데 <b>태종대</b> 태종사의 수국은 아직 꽃피울...,https://blog.daum.net/roseljn,"'태종대', '사', '자태', '기간', '철길', '숲', '공원', '축제', '태종', '수국'"
202106,태종대,트래블러버의 맛있는 여행,부산 <b>태종대</b> 다누비열차 타고 태종사 수국축제 가는법 (올해...,부산 <b>태종대</b> 수국축제 다누비열차타고 태종사 찾아가기 (올해 축제는 취소) 이맘때면 우리나라 이곳저곳에서 수국들이 꽃을 피워 한참 예쁠 때인데요. 부산 가볼만한곳으로 빼놓을 수 없는 <b>태종대</b> 수국축제도...,https://blog.naver.com/wlsgml850,"'태종대', '곳', '이곳저곳', '취소', '나라', '때', '다누', '올해', '꽃', '이맘때', '태종', '축제', '수국', '한참', '부산'"
202106,태종대,Stay with me?,"부산여행 흰여울문화마을, <b>태종대</b>",문화마을과 <b>태종대</b>! 방문하기로 했답 KTX를 타고 부산역에 내려 짐보관함에 짐을 맡기고 버스를 타고... 아아메랑 쪼꼼 휴식시간을 갖다가 <b>태종대</b>로 고고 함 야외테라스라서 참새 친구도 와서 쉬다감 흰여울길...,https://blog.naver.com/hayate65,"'여울', '태종대', '버스', '시간', '마을', '방문', '참새', '문화', '친구', '역', '길', '보관함', '야외', '짐', '테라스', '부산'"
202106,태종대,바다사랑님의 블로그,<b>태종대</b> 순환로,산행지 : <b>태종대</b> 트레킹 산행일 : 2021. 6. 16. 수요일 누구와 : 혼자 코 스 : <b>태종대</b>버스종점-태원자갈마당-구명사-남항조망지-<b>태종대</b>전망대-영도등대-태종사-대종대버스종점 교통편 : 버스이용 <b>태종대</b>버스종점...,https://blog.naver.com/kwangyoulp1,"'산', '남', '자갈', '마당', '코', '항조', '전망대', '행지', '산행', '일', '사', '종대', '트레', '수요일', '혼자', '태종대', '버스', '명사', '영도', '이용', '종점', '태원', '교통편', '등대', '킹', '망지', '태종'"
202106,태종대,느영나영 전국여행,부산 영도 <b>태종대</b> 다누비열차 타고 수국 보러 가요.,부산 영도 <b>태종대</b> 다누비열차 타고 즐기는 태종사 수국은 장마가 가까워지면 빛을 발하기 시작하는... <b>태종대</b> 수국 축제는 오래전부터 전통 있게 이어져 내려오고 있지만 작년에는 펜더믹 때문에 축제를 하지...,https://blog.naver.com/junsnet,"'태종대', '장마', '믹', '영도', '전통', '다누', '작년', '펜더', '빛', '전', '시작', '축제', '태종', '수국', '부산'"
202106,태종대,Day-to-day,<b>태종대</b> 분홍집 6월17일 부산 수국 명소 남의집 문앞이 이렇게...,부산 수국 명소 <b>태종대</b> 분홍집 Day-to-day 6월 부산 수국 꽃 명소 <b>태종대</b> 분홍집 <b>태종대</b>는 많이 가봤지만 바로 입구에 있는 분홍집은 관광지 아니고 진짜 사람이 살고 있는 남의집이라고 사진첩에만...,https://blog.naver.com/king89win,"'입구', '태종대', '남', '분홍', '사진첩', '사람', '관광지', '집', '꽃', '명소', '수국', '부산'"
202106,태종대,양재댁 마실,[부산] <b>태종대</b> #영도등대,19.8.26 다누비 순환열차 의료지원단 참전기념비 다누비 트레인 냥이 크~ 이래서 <b>태종대</b> 남항조망지 모자상 비관하지말고 엄마를 생각해보래요 타일로 멋냄 영도등대 안내도 오거돈 ;;; 항로표지관리소가...,https://blog.naver.com/punkyfunny,"'남', '누비', '다누', '순환', '비관', '항조', '모자', '표지', '열차', '생각', '트레인', '관리', '엄마', '참전', '태종대', '영도', '지원', '의료', '항로', '냄', '기념비', '오거돈', '소', '안내', '멋', '망지', '타일'"
202106,태종대,퇴직교수 고향쉼터,부산가볼만한곳 <b>태종대</b>수국축제  예쁜모습들(1)[19.7.1...,수국꽃문화축제 아름다운 발걸음 사진클릭..ㅎ 태종사 후문 다누비 / <b>태종대</b> 한바퀴 돌다 대웅전 입구 아 ~ 내신세 개팔자여..ㅎ 사람으로 태어났으면 얼마나 좋을까..???...,https://blog.naver.com/viking05,"'입구', '태종대', '아', '내신', '문화', '클릭', '누비', '사람', '꽃', '후문', '사진', '태종', '팔자', '발걸음', '축제', '수국', '대웅전'"
202106,태종대,禪香을 맡으며...,<b>태종대</b> 태종사,<b>태종대</b> 태종사 댓글 0 희노애락(喜怒哀樂)/산찾아 물따라 2021. 6. 13. 어제 <b>태종대</b>에 위치한 태종사를 다녀왔다. 계속 내리는 비로 많은 것을 보지 못했지만 인터넷을 통해 부족한 부분에 대한 것을 보충 할 수...,https://blog.daum.net/tea-zen,"'태종대', '산', '보충', '사', '위치', '물', '인터넷', '부족', '비', '태종', '글', '희노애락', '부분'"
202106,태종대,영남알프스,210609 <b>태종대</b> 투어(<b>태종대</b> 광장-태종사-비밀의숲-영도등대...,210609 <b>태종대</b> 투어(<b>태종대</b> 광장-태종사-비밀의숲-영도등대-전망대-광장) 댓글 0 자유게시판 2021. 6. 10. <b>태종대</b> 트레킹(비밀의 숲) 1.산행구간 : <b>태종대</b> 광장-태종사-비밀의숲-영도등대-전망대-자갈마당-광장 2....,https://blog.daum.net/sungonkim,"'자갈', '숲', '마당', '전망대', '산행', '비밀', '게시판', '사', '댓글', '광장', '트레', '태종대', '구간', '영도', '등대', '자유', '킹', '투어', '태종'"
202106,태종대,안녕유니 ◡̈,만족했던 <b>태종대</b> 조개구이,며칠 전 요즘 그렇게 핫하다는 <b>태종대</b> 조개구이를 먹으러 친구와 여행을 떠났는데요. 화려한 비주얼에... 저녁이었으면 선선해서 이곳에서 <b>태종대</b> 조개구이를 먹었을 텐데 아쉽네요. 한창 더울 낮 시간대여서...,https://blog.naver.com/helloyuni0725,"'태종대', '시간', '여행', '친구', '구이', '며칠', '비주얼', '저녁', '낮', '핫', '조개', '선선'"
202106,태종대,"★★ 플라이, BOOYA, 플라이 ★★",[2021.6] 부산 : 합천일류돼지국밥 &amp; <b>태종대</b> (수국/블루빈 커피),"약 55분 뒤 <b>태종대</b> 도착. 영도는 예상보다 훨씬 넓었다. 2008년, 2014년에 이어 <b>태종대</b> 3번째 방문. 그땐 위치를 잘 몰라 '그냥 어디 먼 곳'이라고만 생각했다. (지금 너무 놀란 것이 8년, 14년 기억이 생생한데 아주...",https://blog.naver.com/booya20,"'태종대', '영도', '방문', '뒤', '예상', '기억', '위치', '생각', '도착', '땐', '곳'"
